codigo,basureros,reporte_falta_agua,reportesretio,aguaresidual,adecuacinsanitaria,fbasureros,freporte_falta_agua,freportesretio,faguaresidual,fadecuacinsanitaria,ranking
13009,0,202,0,0,,1,5,1,1,,0
13010,0,34,0,0,.85,1,5,1,1,4,4
13020,0,21,0,0,.841,1,5,1,1,4,4
13030,0,14,0,0,.8936,1,5,1,1,4,4
13040,0,21,0,0,.8387,1,5,1,1,4,4
13050,0,66,0,0,.7308,1,5,1,1,5,5
13060,0,0,0,0,.912,1,1,1,1,3,3
13060,0,0,0,0,.8255,1,1,1,1,4,4
13060,0,0,0,0,,1,1,1,1,,0
13063,0,6,0,0,,1,5,1,1,,0
13070,0,0,0,0,.759,1,1,1,1,5,5
13070,0,0,0,0,.892,1,1,1,1,4,4
13080,0,0,0,0,.8609,1,1,1,1,4,4
13080,0,0,0,0,.5869,1,1,1,1,5,5
13090,0,14,0,0,.8168,1,5,1,1,4,4
13093,0,0,0,0,.8219,1,1,1,1,4,4
13094,0,0,0,0,.8333,1,1,1,1,4,4
13099,0,54,1,0,.8019,1,5,5,1,5,5
13100,0,122,0,0,,1,5,1,1,,0
13100,0,122,0,0,.3813,1,5,1,1,5,5
13110,0,3,0,0,,1,4,1,1,,0
13119,0,0,0,0,,1,1,1,1,,0
13120,0,0,0,1,,1,1,1,5,,0
13120,0,0,0,1,.7317,1,1,1,5,5,5
13120,0,0,0,1,,1,1,1,5,,0
13120,0,0,0,1,,1,1,1,5,,0
13120,0,0,0,1,.6744,1,1,1,5,5,5
13123,0,16,0,0,,1,5,1,1,,0
13129,0,0,0,0,,1,1,1,1,,0
13150,0,5,0,0,.8114,1,5,1,1,4,4
13180,0,5,0,0,.838,1,5,1,1,4,4
13200,0,73,0,0,.8846000000000001,1,5,1,1,4,4
13209,0,72,0,0,,1,5,1,1,,0
13210,0,13,0,0,.8573,1,5,1,1,4,4
13219,0,0,0,0,.8792,1,1,1,1,4,4
13219,0,0,0,0,.9272,1,1,1,1,3,3
13220,0,3,0,0,.9038000000000001,1,4,1,1,3,3
13229,0,17,0,0,,1,5,1,1,,0
13230,0,2,0,0,.9127,1,4,1,1,3,3
13250,0,3,0,0,.816,1,4,1,1,4,4
13270,0,8,0,0,,1,5,1,1,,0
13270,0,8,0,0,.8717,1,5,1,1,4,4
13273,0,51,0,0,.9773,1,5,1,1,2,2
13278,0,1,0,0,.9981,1,4,1,1,1,2
13278,0,1,0,0,,1,4,1,1,,0
13278,0,1,0,0,,1,4,1,1,,0
13280,0,2,0,0,.814,1,4,1,1,4,4
13300,0,0,0,0,.8991,1,1,1,1,4,4
13300,0,0,0,0,.7588,1,1,1,1,5,5
13300,0,0,0,0,.8102,1,1,1,1,5,5
13300,0,0,0,0,.9481000000000001,1,1,1,1,3,3
13300,0,0,0,0,.7125,1,1,1,1,5,5
13300,0,0,0,0,,1,1,1,1,,0
13310,0,20,0,0,.8222,1,5,1,1,4,4
13315,0,8,0,0,.8120000000000001,1,5,1,1,4,4
13316,0,2,0,0,,1,4,1,1,,0
13316,0,2,0,0,,1,4,1,1,,0
13316,0,2,0,0,,1,4,1,1,,0
13317,0,2,0,0,,1,4,1,1,,0
13317,0,2,0,0,,1,4,1,1,,0
13318,0,3,0,0,,1,4,1,1,,0
13319,0,8,0,0,,1,5,1,1,,0
13319,0,8,0,0,.7724,1,5,1,1,5,5
13360,1,0,0,0,.7859,5,1,1,1,5,5
13360,1,0,0,0,.8197,5,1,1,1,4,4
13360,1,0,0,0,.7082000000000001,5,1,1,1,5,5
13363,0,1,0,0,,1,4,1,1,,0
13400,0,203,0,0,.8080000000000001,1,5,1,1,5,5
13410,0,16,0,0,,1,5,1,1,,0
13410,0,16,0,0,,1,5,1,1,,0
13419,0,10,0,0,.7261,1,5,1,1,5,5
13420,0,44,0,0,.8004,1,5,1,1,5,5
13429,0,7,0,0,,1,5,1,1,,0
13430,0,451,0,0,.7895,1,5,1,1,5,5
13440,0,0,0,0,.8752,1,1,1,1,4,4
13440,0,0,0,0,,1,1,1,1,,0
13440,0,0,0,0,.8752,1,1,1,1,4,4
13450,0,0,0,0,.8040000000000001,1,1,1,1,5,5
13450,0,0,0,0,.8035,1,1,1,1,5,5
13460,0,9,0,0,.8225,1,5,1,1,4,4
13500,1,0,0,0,,5,1,1,1,,0
13508,0,0,0,0,.8885,1,1,1,1,4,4
13508,0,0,0,0,.6782,1,1,1,1,5,5
13509,0,0,0,0,.8824,1,1,1,1,4,4
13510,0,0,0,0,.8082,1,1,1,1,5,5
13520,0,1,0,0,.8525,1,4,1,1,4,4
13529,0,0,0,0,,1,1,1,1,,0
13530,0,0,0,0,.769,1,1,1,1,5,5
13530,0,0,0,0,.9114,1,1,1,1,3,3
13540,0,0,0,0,.6546,1,1,1,1,5,5
13540,0,0,0,0,.8065,1,1,1,1,5,5
13545,0,142,0,0,.8335,1,5,1,1,4,4
13546,0,0,0,0,,1,1,1,1,,0
13549,0,73,0,0,.6386,1,5,1,1,5,5
13550,0,0,0,0,.9459,1,1,1,1,3,3
13550,0,0,0,0,.8238,1,1,1,1,4,4
13559,0,1,0,0,,1,4,1,1,,0
13600,0,6,0,0,,1,5,1,1,,0
13601,0,0,0,1,,1,1,1,5,,0
13610,0,4,0,0,,1,4,1,1,,0
13625,0,47,0,0,,1,5,1,1,,0
13630,0,4,0,0,,1,4,1,1,,0
13640,0,10,0,0,,1,5,1,1,,0
13700,0,0,0,0,.5923000000000001,1,1,1,1,5,5
13700,0,0,0,0,.7592,1,1,1,1,5,5
14000,0,0,0,0,.9345,1,1,1,1,3,3
14000,0,0,0,0,.9905000000000001,1,1,1,1,2,2
14009,0,6,0,1,,1,5,1,5,,0
14010,0,2,3,0,.9979,1,4,5,1,1,2
14017,0,0,0,0,,1,1,1,1,,0
14020,0,1,5,0,.9994,1,4,5,1,1,2
14030,0,2,3,0,.9081,1,4,5,1,3,3
14038,0,0,0,0,,1,1,1,1,,0
14038,0,0,0,0,,1,1,1,1,,0
14039,0,3,0,0,.9474,1,4,1,1,3,3
14039,0,3,0,0,,1,4,1,1,,0
14040,0,0,0,0,.9181,1,1,1,1,3,3
14040,0,0,0,0,.9451000000000001,1,1,1,1,3,3
14049,0,0,0,0,.9012,1,1,1,1,4,4
14050,0,2,13,0,.9839,1,4,5,1,2,3
14060,0,0,1,0,.9922,1,1,5,1,1,2
14070,0,0,0,0,.9411000000000001,1,1,1,1,3,3
14070,0,0,0,0,.9107,1,1,1,1,3,3
14070,0,0,0,0,.9763,1,1,1,1,2,2
14070,0,0,0,0,,1,1,1,1,,0
14080,0,0,0,0,.9868,1,1,1,1,2,2
14080,0,0,0,0,.9713000000000001,1,1,1,1,2,2
14090,0,52,4,0,.9989,1,5,5,1,1,2
14098,0,0,0,0,,1,1,1,1,,0
14100,1,0,0,0,.6783,5,1,1,1,5,5
14100,1,0,0,0,.8042,5,1,1,1,5,5
14100,1,0,0,0,.7293,5,1,1,1,5,5
14100,1,0,0,0,.6235000000000001,5,1,1,1,5,5
14100,1,0,0,0,.7721,5,1,1,1,5,5
14108,0,36,0,0,.6224,1,5,1,1,5,5
14108,0,36,0,0,.6224,1,5,1,1,5,5
14110,0,0,0,0,.9987,1,1,1,1,1,1
14110,0,0,0,0,.9377,1,1,1,1,3,3
14120,0,0,0,0,.9986,1,1,1,1,1,1
14129,0,1,0,0,,1,4,1,1,,0
14130,0,4,5,0,,1,4,5,1,,0
14140,0,0,3,0,.9851,1,1,5,1,2,2
14141,0,0,0,0,,1,1,1,1,,0
14148,0,0,0,0,,1,1,1,1,,0
14149,0,4,0,0,,1,4,1,1,,0
14150,0,2,0,0,.9494,1,4,1,1,3,3
14160,0,2,0,0,.7877999999999999,1,4,1,1,5,5
14200,0,0,0,1,.859,1,1,1,5,4,4
14200,0,0,0,1,.9529,1,1,1,5,2,3
14208,0,0,0,0,.8901,1,1,1,1,4,4
14209,0,3,0,0,.7486,1,4,1,1,5,5
14210,0,0,3,0,.9985000000000001,1,1,5,1,1,2
14219,0,8,0,0,,1,5,1,1,,0
14219,0,8,0,0,,1,5,1,1,,0
14220,0,0,0,0,.8127,1,1,1,1,4,4
14220,0,0,0,0,.7608,1,1,1,1,5,5
14230,0,32,0,0,.6623,1,5,1,1,5,5
14239,0,4,0,0,.7916,1,4,1,1,5,5
14240,0,0,0,0,.7937,1,1,1,1,5,5
14240,0,0,0,0,.7757,1,1,1,1,5,5
14248,0,19,0,0,.7377,1,5,1,1,5,5
14250,0,0,0,0,.7563,1,1,1,1,5,5
14250,0,0,0,0,.7879,1,1,1,1,5,5
14250,0,0,0,0,.5443,1,1,1,1,5,5
14250,0,0,0,0,.9134,1,1,1,1,3,3
14260,0,0,0,1,.8919,1,1,1,5,4,4
14260,0,0,0,1,.9266,1,1,1,5,3,3
14265,0,0,1,0,,1,1,5,1,,0
14266,0,0,0,0,.9874000000000001,1,1,1,1,2,2
14267,0,8,1,0,.9459,1,5,5,1,3,3
14268,0,0,0,0,.9208,1,1,1,1,3,3
14269,0,0,0,0,.9607,1,1,1,1,2,2
14270,0,21,0,0,,1,5,1,1,,0
14273,0,215,0,0,,1,5,1,1,,0
14275,0,38,1,0,,1,5,5,1,,0
14276,0,1,0,0,,1,4,1,1,,0
14300,0,0,0,0,1,1,1,1,1,1,1
14300,0,0,0,0,1,1,1,1,1,1,1
14300,0,0,0,0,.9985000000000001,1,1,1,1,1,1
14307,0,0,0,0,,1,1,1,1,,0
14308,0,0,0,0,.9996,1,1,1,1,1,1
14308,0,0,0,0,,1,1,1,1,,0
14309,0,3,0,0,,1,4,1,1,,0
14310,0,0,0,0,.9996,1,1,1,1,1,1
14310,0,0,0,0,1,1,1,1,1,1,1
14310,0,0,0,0,1,1,1,1,1,1,1
14320,0,1,1,0,1,1,4,5,1,1,2
14324,0,0,0,0,,1,1,1,1,,0
14325,0,1,0,0,.9992,1,4,1,1,1,2
14326,0,1,0,0,.9974,1,4,1,1,1,2
14326,0,1,0,0,,1,4,1,1,,0
14327,0,0,0,0,,1,1,1,1,,0
14328,0,1,0,0,,1,4,1,1,,0
14328,0,1,0,0,,1,4,1,1,,0
14329,0,1,0,0,,1,4,1,1,,0
14330,0,0,0,1,.9965000000000001,1,1,1,5,1,2
14330,0,0,0,1,,1,1,1,5,,0
14330,0,0,0,1,.9983,1,1,1,5,1,2
14334,0,9,0,0,,1,5,1,1,,0
14335,0,0,0,0,,1,1,1,1,,0
14335,0,0,0,0,,1,1,1,1,,0
14336,0,0,2,0,,1,1,5,1,,0
14337,0,0,0,0,,1,1,1,1,,0
14338,0,0,0,0,,1,1,1,1,,0
14338,0,0,0,0,,1,1,1,1,,0
14339,0,0,0,0,,1,1,1,1,,0
14340,0,0,0,0,.9976,1,1,1,1,1,1
14340,0,0,0,0,.9959,1,1,1,1,1,1
14350,0,2,0,0,.9979,1,4,1,1,1,2
14356,0,2,1,0,,1,4,5,1,,0
14357,1,0,0,0,.9981,5,1,1,1,1,2
14357,1,0,0,0,.9967,5,1,1,1,1,2
14358,0,1,0,0,,1,4,1,1,,0
14360,0,0,0,0,,1,1,1,1,,0
14360,0,0,0,0,.9931,1,1,1,1,1,1
14360,0,0,0,0,.9976,1,1,1,1,1,1
14370,0,0,0,0,.9848,1,1,1,1,2,2
14370,0,0,0,0,.9673000000000001,1,1,1,1,2,2
14370,0,0,0,0,.8042,1,1,1,1,5,5
14370,0,0,0,0,.8042,1,1,1,1,5,5
14376,0,8,1,0,.972,1,5,5,1,2,3
14377,0,1,0,0,1,1,4,1,1,1,2
14378,0,0,0,0,,1,1,1,1,,0
14380,0,0,0,0,.9487,1,1,1,1,3,3
14380,0,0,0,0,1,1,1,1,1,1,1
14386,0,0,0,0,1,1,1,1,1,1,1
14387,0,0,1,0,.9096,1,1,5,1,3,3
14388,0,10,1,0,.9418,1,5,5,1,3,3
14389,0,2,0,0,.9862,1,4,1,1,2,2
14390,0,0,0,0,.9991,1,1,1,1,1,1
14390,0,0,0,0,.9932,1,1,1,1,1,1
14390,0,0,0,0,1,1,1,1,1,1,1
14390,0,0,0,0,.9995000000000001,1,1,1,1,1,1
14399,0,0,0,0,,1,1,1,1,,0
14400,0,2379,2,0,.6644,1,5,5,1,5,5
14406,0,6,0,1,.7037,1,5,1,5,5,5
14408,0,2,0,0,.6511,1,4,1,1,5,5
14409,0,10,0,0,.6454,1,5,1,1,5,5
14410,0,1,0,0,.9463,1,4,1,1,3,3
14420,0,0,0,0,.9193,1,1,1,1,3,3
14420,0,0,0,0,.7092000000000001,1,1,1,1,5,5
14420,0,0,0,0,.8777,1,1,1,1,4,4
14426,0,0,0,0,.845,1,1,1,1,4,4
14426,0,0,0,0,.9615,1,1,1,1,2,2
14427,0,23,0,0,,1,5,1,1,,0
14427,0,23,0,0,.7767,1,5,1,1,5,5
14428,0,0,0,0,,1,1,1,1,,0
14429,0,6,0,0,.8335,1,5,1,1,4,4
14430,0,0,0,0,.8867,1,1,1,1,4,4
14430,0,0,0,0,.9634,1,1,1,1,2,2
14438,0,5,0,0,.8597,1,5,1,1,4,4
14439,0,9,0,0,.9377,1,5,1,1,3,3
14440,0,2,0,0,.9017,1,4,1,1,4,4
14449,0,0,0,0,.9422,1,1,1,1,3,3
14449,0,0,0,0,.9136,1,1,1,1,3,3
14449,0,0,0,0,.9474,1,1,1,1,3,3
14450,0,0,0,0,,1,1,1,1,,0
14456,0,28,0,0,,1,5,1,1,,0
14460,0,7,0,0,.769,1,5,1,1,5,5
14470,0,222,0,0,,1,5,1,1,,0
14470,0,222,0,0,.3295,1,5,1,1,5,5
14476,0,44,0,0,.5745,1,5,1,1,5,5
14479,0,81,0,1,.6336000000000001,1,5,1,5,5,5
14480,0,428,0,0,.2767,1,5,1,1,5,5
14490,0,1948,0,0,.2674,1,5,1,1,5,5
14500,0,4725,0,0,.2736,1,5,1,1,5,5
14520,0,10,0,0,,1,5,1,1,,0
14529,0,2,0,0,,1,4,1,1,,0
14550,0,4,0,0,,1,4,1,1,,0
14600,0,2,0,0,.9974,1,4,1,1,1,2
14608,0,0,0,0,.9868,1,1,1,1,2,2
14609,0,2,0,0,.9839,1,4,1,1,2,2
14610,0,7,7,0,.9946,1,5,5,1,1,2
14620,0,1,0,0,1,1,4,1,1,1,2
14620,0,1,0,0,,1,4,1,1,,0
14629,0,3,0,0,.9986,1,4,1,1,1,2
14630,0,0,0,0,.9939,1,1,1,1,1,1
14630,0,0,0,0,.9881,1,1,1,1,2,2
14639,0,2,0,0,,1,4,1,1,,0
14640,0,0,0,1,.8789,1,1,1,5,4,4
14643,0,1,0,0,.9022,1,4,1,1,4,4
14646,0,7,0,0,.9241,1,5,1,1,3,3
14647,0,0,0,0,.9509,1,1,1,1,2,2
14647,0,0,0,0,.9171,1,1,1,1,3,3
14647,0,0,0,0,.9603,1,1,1,1,2,2
14650,0,18,1,0,.7782,1,5,5,1,5,5
14651,0,0,0,0,,1,1,1,1,,0
14653,0,0,0,0,.8937000000000001,1,1,1,1,4,4
14654,0,184,0,0,,1,5,1,1,,0
14654,0,184,0,0,,1,5,1,1,,0
14655,0,267,0,0,,1,5,1,1,,0
14656,1,0,0,0,,5,1,1,1,,0
14657,0,13,0,0,.7357,1,5,1,1,5,5
14658,0,2,0,0,.8018,1,4,1,1,5,5
14659,1,0,0,0,.8039,5,1,1,1,5,5
14700,0,1690,0,0,.3668,1,5,1,1,5,5
14710,0,1267,0,0,.4291,1,5,1,1,5,5
14720,0,173,0,0,.6348,1,5,1,1,5,5
14730,0,92,0,0,.5419000000000001,1,5,1,1,5,5
14734,0,957,0,0,,1,5,1,1,,0
14735,0,897,0,0,,1,5,1,1,,0
14735,0,897,0,0,,1,5,1,1,,0
14737,0,11,0,0,.6532,1,5,1,1,5,5
14738,0,227,1,0,.4556,1,5,5,1,5,5
14739,0,62,0,0,.6876,1,5,1,1,5,5
14740,0,51,0,0,.6453,1,5,1,1,5,5
14748,0,0,0,0,.6072,1,1,1,1,5,5
14748,0,0,0,0,.7942,1,1,1,1,5,5
14749,0,18,0,0,.7415000000000001,1,5,1,1,5,5
14750,0,0,0,0,,1,1,1,1,,0
14760,0,138,0,0,,1,5,1,1,,0
14780,0,0,0,0,,1,1,1,1,,0
14790,0,8,0,0,,1,5,1,1,,0
14900,0,494,0,0,.3051,1,5,1,1,5,5
15000,0,2,1,1,.9543,1,4,5,5,2,3
15010,0,0,0,0,.9545,1,1,1,1,2,2
15020,0,0,0,1,.9531,1,1,1,5,2,3
15100,0,1,0,0,.9647,1,4,1,1,2,2
15120,0,0,0,0,,1,1,1,1,,0
15200,0,0,0,0,.9703000000000001,1,1,1,1,2,2
15210,0,1,0,0,.9451000000000001,1,4,1,1,3,3
15220,1,0,0,0,.993,5,1,1,1,1,2
15220,1,0,0,0,.9795,5,1,1,1,2,3
15230,0,0,0,0,.9345,1,1,1,1,3,3
15240,0,0,0,0,.9951,1,1,1,1,1,1
15250,0,0,0,0,.9885000000000001,1,1,1,1,2,2
15260,0,0,0,0,.9626,1,1,1,1,2,2
15270,0,0,0,0,.9676,1,1,1,1,2,2
15280,0,0,0,0,.9376,1,1,1,1,3,3
15290,0,0,0,0,.9698,1,1,1,1,2,2
15299,0,1,0,0,,1,4,1,1,,0
15300,0,0,1,0,.9563,1,1,5,1,2,2
15309,0,0,0,0,.9505,1,1,1,1,3,3
15310,1,0,0,0,.8764,5,1,1,1,4,4
15310,1,0,0,0,.8764,5,1,1,1,4,4
15320,0,0,0,0,.906,1,1,1,1,3,3
15330,0,0,0,0,.9049,1,1,1,1,3,3
15339,0,0,0,0,.9265,1,1,1,1,3,3
15340,0,1,0,0,.9516,1,4,1,1,2,2
15350,0,0,0,0,.9835,1,1,1,1,2,2
15370,0,0,0,0,.8492,1,1,1,1,4,4
15380,0,0,0,0,.9624,1,1,1,1,2,2
15390,0,0,1,0,.9931,1,1,5,1,1,2
15400,0,0,0,0,.9293,1,1,1,1,3,3
15410,0,1,0,0,.9272,1,4,1,1,3,3
15420,0,0,0,0,.9639,1,1,1,1,2,2
15430,0,0,1,0,.9527,1,1,5,1,2,2
15440,0,0,0,0,.9812,1,1,1,1,2,2
15450,0,0,0,0,.9116,1,1,1,1,3,3
15460,0,0,0,0,.8924,1,1,1,1,4,4
15470,0,0,0,0,,1,1,1,1,,0
15500,0,0,0,0,.9429,1,1,1,1,3,3
15510,0,0,2,0,.9237,1,1,5,1,3,3
15520,0,8,1,0,.8534000000000001,1,5,5,1,4,4
15530,1,1,0,0,.9471000000000001,5,4,1,1,3,3
15540,0,0,0,0,.9893,1,1,1,1,2,2
15600,0,0,1,0,.8257,1,1,5,1,4,4
15600,0,0,1,0,.914,1,1,5,1,3,3
15610,0,0,0,0,.9221,1,1,1,1,3,3
15620,0,0,0,0,,1,1,1,1,,0
15630,0,0,0,0,.9337,1,1,1,1,3,3
15640,0,0,0,0,.8257,1,1,1,1,4,4
15640,0,0,0,0,.914,1,1,1,1,3,3
15640,0,0,0,0,.9519,1,1,1,1,2,2
15650,0,0,0,0,.8495,1,1,1,1,4,4
15660,0,0,0,0,.914,1,1,1,1,3,3
15660,0,0,0,0,.8257,1,1,1,1,4,4
15669,0,0,0,0,,1,1,1,1,,0
15670,0,0,0,0,.9047,1,1,1,1,3,3
15680,0,0,0,0,.914,1,1,1,1,3,3
15680,0,0,0,0,.8257,1,1,1,1,4,4
15700,0,0,1,0,.9565,1,1,5,1,2,2
15710,0,0,0,0,.6582,1,1,1,1,5,5
15720,0,0,0,0,,1,1,1,1,,0
15730,0,0,1,0,.981,1,1,5,1,2,2
15740,0,0,0,0,.9266,1,1,1,1,3,3
15750,0,0,0,0,.9142,1,1,1,1,3,3
15800,0,0,1,0,.9968,1,1,5,1,1,2
15810,0,0,0,1,.9571,1,1,1,5,2,3
15820,0,0,0,1,.9806,1,1,1,5,2,3
15829,0,0,0,0,,1,1,1,1,,0
15830,0,0,0,0,.9807,1,1,1,1,2,2
15840,0,0,0,0,.9559,1,1,1,1,2,2
15850,0,1,0,0,.9350000000000001,1,4,1,1,3,3
15860,0,0,2,0,.8469,1,1,5,1,4,4
15870,0,0,0,0,.9992,1,1,1,1,1,1
15900,0,0,0,0,.9942,1,1,1,1,1,1
15909,0,0,0,0,,1,1,1,1,,0
15940,0,0,0,0,.9676,1,1,1,1,2,2
15950,0,0,0,0,,1,1,1,1,,0
15960,0,0,2,0,.9967,1,1,5,1,1,2
15968,0,0,0,0,,1,1,1,1,,0
15970,0,0,0,0,.9937,1,1,1,1,1,1
15980,0,0,0,0,1,1,1,1,1,1,1
15990,0,0,0,0,.9559,1,1,1,1,2,2
16000,1,0,0,0,.8019,5,1,1,1,5,5
16000,1,0,0,0,.8744,5,1,1,1,4,4
16000,1,0,0,0,.6975,5,1,1,1,5,5
16001,1,0,0,1,,5,1,1,5,,0
16010,0,0,0,0,,1,1,1,1,,0
16010,0,0,0,0,.993,1,1,1,1,1,1
16010,0,0,0,0,,1,1,1,1,,0
16010,0,0,0,0,.9958,1,1,1,1,1,1
16010,0,0,0,0,.9093,1,1,1,1,3,3
16010,0,0,0,0,.8952,1,1,1,1,4,4
16010,0,0,0,0,,1,1,1,1,,0
16019,0,0,0,0,,1,1,1,1,,0
16020,1,0,0,0,.9134,5,1,1,1,3,3
16020,1,0,0,0,.9315,5,1,1,1,3,3
16029,0,1,0,0,.9379999999999999,1,4,1,1,3,3
16030,0,0,0,0,.9779,1,1,1,1,2,2
16030,0,0,0,0,,1,1,1,1,,0
16030,0,0,0,0,.9773,1,1,1,1,2,2
16030,0,0,0,0,,1,1,1,1,,0
16030,0,0,0,0,.9473,1,1,1,1,3,3
16034,1,7,1,0,.9725,5,5,5,1,2,3
16035,0,0,0,0,.6761,1,1,1,1,5,5
16035,0,0,0,0,.8695000000000001,1,1,1,1,4,4
16036,0,17,0,0,,1,5,1,1,,0
16038,0,2,0,0,.6233,1,4,1,1,5,5
16039,0,4,0,0,,1,4,1,1,,0
16040,0,0,0,0,.5590000000000001,1,1,1,1,5,5
16040,0,0,0,0,.8042,1,1,1,1,5,5
16050,0,0,0,0,.8687,1,1,1,1,4,4
16050,0,0,0,0,.8948,1,1,1,1,4,4
16050,0,0,0,0,.9958,1,1,1,1,1,1
16057,0,0,0,0,,1,1,1,1,,0
16058,0,0,0,0,,1,1,1,1,,0
16059,0,0,0,0,,1,1,1,1,,0
16059,0,0,0,0,,1,1,1,1,,0
16060,0,3,0,0,.6544,1,4,1,1,5,5
16070,0,0,0,0,.8735000000000001,1,1,1,1,4,4
16070,0,0,0,0,.9403,1,1,1,1,3,3
16070,0,0,0,0,.8772,1,1,1,1,4,4
16070,0,0,0,0,.9777,1,1,1,1,2,2
16080,0,0,0,0,.7557,1,1,1,1,5,5
16080,0,0,0,0,.7844,1,1,1,1,5,5
16080,0,0,0,0,.7202,1,1,1,1,5,5
16080,0,0,0,0,.8145,1,1,1,1,4,4
16090,1,0,0,0,.9928,5,1,1,1,1,2
16090,1,0,0,0,.88,5,1,1,1,4,4
16090,1,0,0,0,.9013,5,1,1,1,4,4
16090,1,0,0,0,,5,1,1,1,,0
16095,0,11,0,0,,1,5,1,1,,0
16098,0,2,0,0,,1,4,1,1,,0
16099,0,0,0,0,,1,1,1,1,,0
16100,0,3,0,0,.8825,1,4,1,1,4,4
16105,0,0,0,0,,1,1,1,1,,0
16200,0,59,0,0,.8694,1,5,1,1,4,4
16210,0,0,0,0,.9148,1,1,1,1,3,3
16220,0,10,0,0,,1,5,1,1,,0
16240,0,312,0,0,,1,5,1,1,,0
16240,0,312,0,0,,1,5,1,1,,0
16244,0,6,0,0,,1,5,1,1,,0
16247,0,7,0,0,,1,5,1,1,,0
16248,0,17,0,0,,1,5,1,1,,0
16300,0,4,0,0,.8446,1,4,1,1,4,4
16310,0,1,0,0,.7449,1,4,1,1,5,5
16320,0,0,0,0,.7933,1,1,1,1,5,5
16330,0,0,0,0,,1,1,1,1,,0
16340,0,0,0,0,.8103,1,1,1,1,5,5
16400,0,10,0,0,.7821,1,5,1,1,5,5
16410,0,0,0,0,.816,1,1,1,1,4,4
16420,0,2,0,0,.7679,1,4,1,1,5,5
16428,0,0,0,0,.6856,1,1,1,1,5,5
16429,0,8,0,0,.8002,1,5,1,1,5,5
16430,0,1,0,0,.8869,1,4,1,1,4,4
16440,0,0,0,0,.6792,1,1,1,1,5,5
16443,0,0,0,0,.7184,1,1,1,1,5,5
16450,0,1268,0,0,.7335,1,5,1,1,5,5
16457,0,1,0,0,.6526,1,4,1,1,5,5
16459,0,20,1,0,.589,1,5,5,1,5,5
16500,0,0,1,0,,1,1,5,1,,0
16510,0,26,0,0,,1,5,1,1,,0
16513,0,0,0,0,.8354,1,1,1,1,4,4
16513,0,0,0,0,.7987,1,1,1,1,5,5
16514,0,0,0,0,.7467,1,1,1,1,5,5
16514,0,0,0,0,.6753,1,1,1,1,5,5
16514,0,0,0,0,.739,1,1,1,1,5,5
16515,0,154,0,0,,1,5,1,1,,0
16520,0,403,0,0,,1,5,1,1,,0
16520,0,403,0,0,.7367,1,5,1,1,5,5
16530,0,2,0,0,,1,4,1,1,,0
16530,0,2,0,0,.4947,1,4,1,1,5,5
16533,0,1,0,0,.6725,1,4,1,1,5,5
16550,0,36,0,0,,1,5,1,1,,0
16550,0,36,0,0,.857,1,5,1,1,4,4
16600,0,125,0,0,.7247,1,5,1,1,5,5
16604,0,1,0,0,.4133,1,4,1,1,5,5
16605,0,68,0,0,.5547,1,5,1,1,5,5
16606,0,0,0,0,.3766,1,1,1,1,5,5
16607,0,3,0,0,.4407,1,4,1,1,5,5
16609,0,0,0,0,,1,1,1,1,,0
16610,0,520,0,0,.6821,1,5,1,1,5,5
16614,0,0,0,0,.5396,1,1,1,1,5,5
16615,0,0,0,0,.2365,1,1,1,1,5,5
16616,0,15,0,0,.5778,1,5,1,1,5,5
16617,0,0,0,0,.5206,1,1,1,1,5,5
16620,0,11,0,0,.7107,1,5,1,1,5,5
16629,0,0,0,0,.6534,1,1,1,1,5,5
16629,0,0,0,0,.8339,1,1,1,1,4,4
16630,0,0,0,0,.5991,1,1,1,1,5,5
16640,0,4,0,0,.5498,1,4,1,1,5,5
16710,0,27,0,0,.8026,1,5,1,1,5,5
16720,0,9,0,0,.5828,1,5,1,1,5,5
16739,0,154,0,0,.8667,1,5,1,1,4,4
16740,0,1,0,0,.8932,1,4,1,1,4,4
16749,0,0,1,0,.7297,1,1,5,1,5,5
16750,0,0,0,0,.9214,1,1,1,1,3,3
16770,0,0,0,0,.7896,1,1,1,1,5,5
16776,0,0,0,0,.8985,1,1,1,1,4,4
16776,0,0,0,0,.7368,1,1,1,1,5,5
16776,0,0,0,0,,1,1,1,1,,0
16780,0,0,0,0,.7034,1,1,1,1,5,5
16780,0,0,0,0,.029,1,1,1,1,5,5
16780,0,0,0,0,.7987,1,1,1,1,5,5
16780,0,0,0,0,.6815,1,1,1,1,5,5
16780,0,0,0,0,.5659,1,1,1,1,5,5
16780,0,0,0,0,.5659,1,1,1,1,5,5
16797,0,823,0,0,.8373,1,5,1,1,4,4
16799,0,23,0,0,.5358000000000001,1,5,1,1,5,5
16800,0,23,0,1,.8881,1,5,1,5,4,4
16808,0,0,0,0,,1,1,1,1,,0
16809,0,0,0,0,,1,1,1,1,,0
16810,0,0,0,0,,1,1,1,1,,0
16810,0,0,0,0,.7126,1,1,1,1,5,5
16810,0,0,0,0,.76,1,1,1,1,5,5
16810,0,0,0,0,.8549,1,1,1,1,4,4
16810,0,0,0,0,,1,1,1,1,,0
16810,0,0,0,0,.8549,1,1,1,1,4,4
16810,0,0,0,0,,1,1,1,1,,0
16813,0,0,0,0,.4183,1,1,1,1,5,5
16819,1,1,0,1,,5,4,1,5,,0
16819,1,1,0,1,,5,4,1,5,,0
